DeliveryID,DateKey,ProductID,DistributionCenterID,CarrierID,DeliveredOrders,DelayedOrders,ReturnedOrders,Revenue,AverageDeliveryDays,PenaltyCost
215,20250622,2,4,2,69,3,1,81521.7,4.2,123.14
377,20250622,7,2,5,36,2,0,27796.69,2.9,123.52
557,20250622,2,5,1,26,1,0,29239.08,2.8,86.2
631,20250622,9,6,1,17,2,1,9690.72,2.3,161.14
1002,20250622,12,3,2,73,7,2,51023.33,3.4,587.96
471,20250623,4,2,1,40,5,4,23624.56,3.6,240.37
739,20250623,6,5,1,108,5,4,210454.73,2.6,459.77
757,20250623,10,1,4,16,1,0,28416.61,5.3,48.64
805,20250623,4,4,5,103,17,6,62768.04,2.5,966.99
1602,20250623,11,5,4,71,15,1,83534.86,5.1,1377.23
2058,20250623,1,6,1,70,10,3,60122.76,4.3,816.93
2344,20250623,4,1,2,19,2,1,12654.39,2.3,148.07
432,20250624,10,3,2,45,3,1,81777.39,4.2,132.35
603,20250624,12,5,4,101,12,3,67759.11,5.1,1094.23
1281,20250624,9,6,4,22,3,0,12219.5,6.7,130.61
1282,20250624,1,3,4,28,7,0,25270.5,5.0,314.24
1449,20250624,9,1,5,20,1,0,10153.81,3.9,94.24
1861,20250624,3,1,4,31,5,0,31359.89,4.2,403.21
1036,20250626,8,6,5,112,19,2,101832.53,5.2,852.24
1394,20250626,8,1,3,117,6,0,98234.21,2.3,215.99
1722,20250626,12,1,3,59,5,0,41186.13,2.0,176.3
1966,20250626,11,6,5,64,5,1,71558.73,4.5,399.6
2115,20250626,11,2,1,85,4,2,98560.66,2.7,168.79
59,20250627,6,2,1,98,8,2,214439.61,4.0,613.11
1139,20250627,7,6,4,17,5,2,12826.92,5.7,345.35
1513,20250627,3,1,5,107,6,1,102630.47,4.2,559.31
1742,20250627,11,6,5,80,13,1,87033.96,3.7,542.99
1845,20250627,5,5,5,47,2,0,66239.23,1.3,169.17
62,20250628,3,5,1,77,4,1,76013.32,4.6,223.0
878,20250628,3,3,2,61,1,3,58864.76,5.4,80.59
2125,20250628,10,3,3,45,3,2,73213.11,3.7,242.1
2172,20250628,2,5,2,19,0,1,21100.3,4.6,0.0
378,20250629,11,3,2,112,8,2,117824.22,3.7,750.96
391,20250629,12,5,1,48,1,1,33121.32,4.2,91.89
512,20250629,2,6,2,44,3,0,49461.34,4.0,212.24
2043,20250629,9,3,4,47,5,0,25523.61,6.5,343.83
2325,20250629,4,1,3,119,14,8,75411.14,5.3,754.46
1899,20250630,1,2,3,20,1,0,17595.38,3.4,82.72
360,20250701,6,6,5,111,14,1,223776.33,5.1,708.94
463,20250701,11,4,3,105,9,1,108785.59,2.3,431.3
895,20250701,3,4,2,59,0,2,58103.88,2.5,0.0
2044,20250701,6,3,5,104,8,3,215859.63,2.6,387.19
2294,20250701,11,3,3,21,2,0,21465.69,4.9,107.19
1234,20250702,10,6,4,18,3,1,31527.88,7.3,186.3
1984,20250702,7,5,3,88,9,2,69130.8,4.2,459.47
2049,20250702,7,3,3,63,5,2,51495.26,3.7,266.13
2352,20250702,2,3,1,38,2,1,48584.6,4.1,140.79
1378,20250703,11,4,5,58,3,0,61800.44,2.1,229.81
1667,20250703,11,3,1,30,2,0,31484.57,2.3,115.02
2099,20250703,3,6,5,116,12,0,117772.5,5.5,584.81
2348,20250703,4,3,3,120,18,6,77226.83,3.3,845.3
2362,20250703,11,5,2,68,4,1,72230.22,4.2,270.39
493,20250704,5,3,2,78,1,0,119433.92,5.0,83.28
1065,20250704,5,6,1,44,10,1,66702.7,4.5,840.28
1790,20250704,11,3,2,94,3,1,108081.67,3.7,217.57
1995,20250705,7,5,2,79,4,1,55707.79,3.9,299.49
1098,20250706,6,6,3,85,10,2,167110.45,4.3,939.57
247,20250707,7,5,1,75,8,1,54751.48,5.3,635.72
1073,20250707,9,5,1,50,3,3,26468.1,2.9,275.87
42,20250708,1,1,4,90,6,4,73004.78,6.1,245.99
234,20250708,7,1,4,94,12,1,71651.1,4.4,690.54
1674,20250708,12,6,5,42,4,1,29261.39,3.8,174.95
51,20250709,11,6,2,46,5,3,52418.19,1.7,245.08
1301,20250709,2,2,2,21,1,0,25605.7,4.3,43.97
1868,20250709,12,2,3,109,2,2,71439.72,3.1,106.52
2365,20250709,6,4,5,41,3,0,83387.73,3.3,202.3
14,20250710,8,4,1,58,4,2,53637.59,2.8,201.23
1204,20250710,8,4,5,36,2,0,30686.2,2.9,106.87
742,20250711,5,1,5,90,3,0,127644.02,4.2,191.28
1134,20250711,12,2,1,60,2,2,43382.65,2.4,149.08
1275,20250711,8,6,5,65,9,1,62385.52,3.7,413.77
1671,20250711,2,1,1,59,3,2,65501.53,4.7,154.75
2176,20250711,10,5,3,31,2,0,51206.43,3.3,126.5
2281,20250711,4,3,3,39,4,4,24664.17,3.4,195.05
207,20250712,7,3,5,108,6,0,87123.4,1.4,363.83
714,20250712,12,6,5,49,8,0,35911.28,6.3,592.61
2174,20250712,11,5,2,42,3,1,47455.66,3.1,121.41
128,20250713,12,4,4,97,7,3,63404.5,4.7,425.14
489,20250713,2,2,1,59,4,1,69228.65,2.8,173.81
1822,20250713,7,6,3,96,20,2,78092.87,3.6,1805.52
2107,20250713,4,1,4,116,25,11,66421.78,6.5,2214.01
423,20250714,2,6,5,79,5,2,90981.97,4.6,199.28
657,20250714,10,1,1,97,5,6,156313.87,5.7,357.11
89,20250715,7,3,3,43,2,2,31330.55,3.3,131.28
320,20250715,2,1,1,90,8,2,111047.64,5.1,511.29
1148,20250715,11,6,2,78,10,3,90672.47,5.2,762.13
1775,20250716,5,1,1,83,7,2,129579.87,3.7,391.43
2121,20250716,12,2,2,64,2,1,41462.86,3.6,131.48
645,20250717,3,2,1,26,0,0,24484.96,4.5,0.0
911,20250717,7,2,2,77,6,1,57128.22,3.2,220.93
1061,20250717,5,4,4,76,7,1,115582.98,5.5,641.41
173,20250718,9,6,3,102,12,1,53134.16,4.6,557.75
370,20250718,12,1,3,47,6,1,33517.55,3.3,497.31
864,20250718,11,3,2,112,7,1,127183.65,3.5,412.92
1058,20250718,1,3,4,61,7,3,55598.6,6.0,519.55
1691,20250718,9,6,5,102,11,2,57911.36,3.8,415.07
1825,20250718,10,4,5,48,1,0,80958.67,4.1,49.59
1870,20250718,7,3,3,31,1,0,22206.86,3.8,72.5
2,20250719,7,4,2,61,2,2,46731.51,3.9,167.22
1278,20250719,10,2,3,115,8,5,214193.27,2.5,750.85
1558,20250719,9,1,5,105,10,1,52634.9,3.6,856.86
734,20250720,1,3,3,53,0,1,45041.61,3.5,0.0
1339,20250720,9,1,1,86,4,1,47494.57,3.1,289.66
2212,20250720,4,4,2,108,9,7,64088.25,3.5,748.78
2320,20250720,2,4,5,47,1,0,55364.97,2.9,43.5
836,20250721,7,4,3,19,4,1,15391.98,3.6,206.9
1611,20250721,5,6,5,60,7,0,93250.87,5.7,318.06
50,20250722,3,6,4,58,13,0,57809.74,6.0,1193.52
402,20250722,6,3,1,38,1,1,74926.58,2.9,39.45
815,20250722,7,4,4,50,6,5,35851.17,6.5,345.17
1242,20250722,12,3,1,55,3,2,35133.56,2.6,153.17
1469,20250722,3,2,1,58,5,2,53894.76,2.9,194.04
1914,20250722,2,4,4,30,7,0,36125.15,5.7,482.62
2096,20250722,8,5,2,38,2,1,35391.18,4.5,178.97
210,20250723,10,2,1,90,8,4,161786.87,4.0,605.24
598,20250723,5,3,1,102,2,3,154681.78,4.0,79.1
602,20250723,9,5,1,74,6,0,40690.99,4.0,263.57
1313,20250723,10,3,5,33,1,1,55963.85,2.2,62.89
1441,20250723,11,4,3,82,3,1,94855.42,2.9,253.36
1731,20250723,1,1,5,120,5,3,101531.7,4.5,358.68
107,20250724,6,2,3,48,7,2,107721.41,3.6,491.47
112,20250724,11,4,1,115,6,1,135237.71,4.2,569.81
766,20250724,5,4,3,15,2,0,21548.46,3.5,105.35
1498,20250724,1,6,3,86,11,0,69058.26,3.5,618.21
25,20250725,5,3,3,106,9,1,154348.94,2.7,377.83
806,20250725,9,1,5,33,2,0,16656.24,2.1,167.31
1212,20250725,9,5,4,92,18,0,48814.62,6.9,1371.34
278,20250726,11,1,4,81,14,1,91342.55,4.7,967.23
690,20250726,6,3,1,50,5,0,97073.33,1.6,270.37
1416,20250726,1,4,2,57,3,0,52213.9,3.3,121.68
1726,20250726,7,1,2,71,5,0,55306.15,2.9,429.05
160,20250727,8,6,1,53,11,2,50665.73,4.1,403.2
476,20250727,7,2,1,35,1,0,26206.11,2.7,48.78
613,20250727,1,4,1,106,4,3,93696.59,3.2,262.97
918,20250727,5,5,2,60,5,1,81357.44,4.1,262.74
16,20250728,6,2,2,78,2,1,157641.16,2.5,80.31
725,20250728,6,4,1,68,3,1,147909.07,4.7,207.24
955,20250728,12,1,3,113,7,2,74953.17,4.2,254.67
106,20250729,2,4,2,100,11,4,125941.84,4.3,397.88
249,20250729,12,2,4,85,14,5,56550.76,5.2,1009.12
990,20250729,9,6,2,95,17,1,52550.0,4.9,1275.63
1430,20250729,2,3,1,26,2,1,29563.71,4.3,78.49
2009,20250729,4,1,2,80,10,1,50893.68,3.4,885.81
2284,20250729,1,4,2,77,4,2,63947.39,1.1,325.57
213,20250730,3,4,4,51,7,1,50547.82,4.6,282.32
1461,20250731,7,1,5,92,9,3,66587.72,4.7,812.3
1414,20250801,6,2,3,32,1,0,66430.34,5.1,65.93
2236,20250801,10,2,3,97,7,4,158782.85,4.2,561.61
559,20250802,7,1,5,111,6,1,83823.74,3.4,363.22
639,20250802,4,3,4,58,15,2,34658.65,8.1,1392.88
261,20250803,6,4,3,71,7,3,143875.83,4.2,245.9
1133,20250803,1,3,4,40,7,0,34778.87,6.3,265.54
1254,20250803,7,2,4,115,18,2,85417.35,2.7,786.71
1617,20250803,4,2,2,73,11,6,42931.6,2.7,512.99
1980,20250803,12,2,5,64,7,0,44106.27,3.8,329.8
1986,20250803,9,6,4,29,8,0,16357.12,6.6,449.62
71,20250804,11,2,2,86,8,0,90989.09,2.7,366.33
135,20250804,10,3,2,57,3,5,101624.73,2.1,140.71
692,20250804,5,5,5,103,6,1,154008.49,2.9,360.82
745,20250804,10,2,5,90,5,3,153649.66,2.8,216.36
1684,20250804,10,4,2,99,6,5,164385.9,3.3,434.15
105,20250805,1,2,5,22,1,0,17274.79,4.0,58.7
484,20250805,1,5,4,30,3,0,27382.43,4.8,268.46
2206,20250805,6,1,2,29,2,2,63410.67,4.1,121.97
2257,20250805,2,3,1,83,5,1,100422.14,3.9,297.1
1736,20250806,12,5,4,109,12,2,78322.37,7.3,949.97
2005,20250806,4,3,4,87,22,7,57570.7,5.5,1441.6
716,20250807,6,5,5,77,5,1,154718.03,3.4,428.3
1012,20250807,12,4,1,82,3,2,55636.85,3.5,276.78
1578,20250807,12,1,4,66,9,1,46914.02,5.3,851.99
591,20250808,6,2,5,17,2,0,35288.42,4.4,103.54
686,20250808,5,2,1,48,3,1,66628.84,4.1,141.03
852,20250808,9,5,5,61,2,2,31428.04,4.7,93.71
860,20250808,5,5,5,40,1,1,56156.55,4.7,52.54
1087,20250808,5,6,1,90,10,3,120301.55,6.0,805.55
1284,20250808,7,6,5,101,16,3,78337.89,5.6,1297.08
2296,20250808,11,6,4,85,9,4,97715.21,5.4,752.0
596,20250809,8,1,3,83,2,4,69717.11,3.9,187.4
1199,20250809,4,5,5,25,2,1,15137.01,3.5,185.31
1260,20250809,6,3,2,78,5,0,169049.54,3.3,359.04
428,20250810,12,5,1,91,5,0,57541.02,3.7,267.24
472,20250810,12,3,3,36,1,0,22766.48,4.3,40.48
551,20250810,1,2,4,80,8,5,64155.59,6.4,489.32
92,20250811,4,4,4,46,6,4,29357.55,5.1,212.11
103,20250811,10,4,5,54,5,1,87941.18,3.3,471.88
654,20250811,5,5,3,61,4,1,84529.38,2.9,174.86
1749,20250811,11,4,5,39,1,2,42054.37,5.3,36.42
2093,20250811,9,1,4,89,18,4,48753.54,7.3,1259.78
291,20250813,9,6,1,73,11,0,38629.36,4.2,913.49
336,20250813,2,1,2,48,1,1,57406.78,3.7,56.15
837,20250813,5,2,5,50,5,3,77961.98,2.0,224.87
1001,20250813,10,1,3,93,6,3,169001.98,2.2,541.19
1334,20250813,12,3,3,99,7,0,67107.93,4.6,513.13
227,20250814,12,2,3,111,6,3,80754.42,3.9,324.69
1219,20250814,6,5,4,68,8,2,141647.17,4.9,379.03
2161,20250814,6,2,4,36,4,0,78841.85,6.2,339.26
885,20250817,5,4,4,26,3,1,36304.67,7.4,107.59
1574,20250817,4,5,2,75,12,6,43356.53,3.7,677.69
2159,20250817,10,2,4,119,19,6,212040.26,5.7,823.2
166,20250818,6,1,3,78,5,2,166496.58,2.6,334.86
1426,20250818,11,5,2,64,4,1,74633.01,3.1,207.46
514,20250819,3,3,5,73,6,1,69808.26,3.4,551.45
1535,20250819,3,1,4,107,21,2,105115.62,5.8,1652.9
1843,20250819,10,6,3,49,5,3,91168.16,4.6,177.46
2196,20250819,1,5,3,104,6,0,93204.91,4.4,538.53
741,20250820,6,2,4,82,6,3,181758.28,7.4,445.59
1965,20250820,7,3,5,34,3,0,25120.44,3.3,261.84
1964,20250821,12,6,4,120,28,4,76475.38,7.0,2591.82
2338,20250821,5,6,2,80,7,3,119724.17,4.4,436.95
849,20250822,2,6,4,60,13,1,72315.6,6.6,502.95
867,20250822,9,2,2,49,3,2,27177.68,4.2,194.94
149,20250823,6,2,5,90,9,2,202254.12,2.8,642.48
1025,20250823,8,4,5,118,5,1,99671.61,3.0,455.71
1231,20250823,6,6,1,46,5,0,91243.9,4.3,234.68
2288,20250823,4,2,2,101,13,9,61127.14,4.9,762.89
28,20250824,5,4,5,114,4,0,172186.72,2.5,212.73
1264,20250824,12,1,1,61,3,3,39278.85,4.3,258.19
1587,20250824,4,3,2,75,8,4,48383.12,2.9,432.88
2326,20250824,6,6,5,67,11,2,142107.79,3.1,475.23
2334,20250824,4,6,4,96,31,6,55801.55,8.4,1273.42
2372,20250824,10,5,5,53,4,1,87246.2,3.5,163.4
524,20250825,7,3,1,32,1,1,25067.22,5.9,46.12
433,20250826,4,2,5,105,11,3,66055.79,2.8,844.51
605,20250826,9,1,4,86,11,2,45492.09,6.0,418.3
794,20250826,3,4,1,61,5,1,58638.55,4.5,282.86
1603,20250826,1,2,4,58,16,0,51085.31,4.5,916.88
1923,20250826,6,2,5,41,1,0,80932.45,4.8,91.71
38,20250827,9,1,2,72,3,2,40593.55,3.5,182.57
302,20250827,10,4,1,39,2,1,72263.42,1.8,126.23
1040,20250827,10,5,3,49,1,3,87605.92,3.4,41.64
1987,20250827,4,4,1,33,6,1,19705.3,3.1,282.19
2081,20250827,6,2,3,43,3,1,95596.7,3.1,245.08
553,20250828,12,1,2,57,3,0,36636.04,3.9,266.0
1971,20250828,7,4,3,24,0,0,16863.28,4.3,0.0
334,20250829,3,1,3,54,3,1,55982.78,2.2,200.25
482,20250829,3,5,4,40,11,1,41475.13,6.3,552.64
388,20250830,1,1,1,52,1,2,43550.36,2.3,70.72
545,20250830,10,2,1,39,2,2,63415.15,4.1,138.56
84,20250831,4,1,1,60,3,7,37325.03,2.6,232.37
90,20250831,5,3,1,56,4,0,86007.85,3.6,232.75
101,20250831,9,3,4,18,3,0,9684.26,6.6,257.42
2246,20250831,5,1,2,94,5,1,146722.44,2.4,246.98
2286,20250831,9,6,4,30,6,1,17139.43,7.6,392.41
582,20250901,1,6,1,58,7,1,47987.78,4.4,505.28
611,20250901,5,1,3,38,1,0,55588.29,5.2,75.56
1933,20250901,11,4,5,115,5,4,136503.76,3.0,213.03
1097,20250902,2,1,4,28,1,0,36029.24,6.8,90.99
1865,20250902,8,5,4,29,3,0,26623.75,5.8,242.56
589,20250903,11,3,5,27,2,0,29483.15,2.4,75.22
816,20250903,4,5,1,113,9,9,67668.91,2.2,563.67
1080,20250903,10,1,4,44,9,8,78136.73,5.9,641.38
1650,20250903,6,1,3,16,1,0,34626.8,4.0,51.32
868,20250904,9,5,3,57,4,0,30491.94,3.2,222.17
1016,20250904,5,1,4,46,3,1,61866.54,6.0,133.53
19,20250905,4,4,2,58,8,6,33683.47,2.9,658.08
1086,20250905,1,5,1,107,4,4,95256.01,3.1,354.64
1659,20250905,3,3,2,83,11,1,79421.62,3.7,939.48
1961,20250905,1,1,4,55,10,2,48391.45,5.7,749.08
1969,20250905,12,4,4,69,8,0,45190.41,5.4,706.12
2208,20250905,6,4,2,99,5,0,206336.54,4.3,336.32
459,20250906,9,5,4,69,13,1,39515.96,3.8,610.44
513,20250906,6,2,2,20,1,0,40134.05,3.9,82.89
963,20250906,1,2,2,49,3,0,38773.09,2.2,250.56
1125,20250906,4,6,3,104,18,3,67038.56,4.7,1160.24
1500,20250906,12,2,5,63,2,1,45434.64,4.1,114.76
93,20250907,12,1,2,77,5,1,56231.45,3.7,431.47
1024,20250907,5,1,5,41,3,0,59165.09,4.3,246.39
590,20250908,6,6,5,120,15,0,260167.57,6.0,1380.3
1093,20250908,5,1,1,89,4,0,122107.58,2.5,304.55
1126,20250908,3,1,5,30,3,1,30417.23,3.9,186.37
2168,20250908,9,4,4,116,26,3,58249.58,4.6,2135.35
723,20250909,6,5,3,66,3,3,145072.26,3.0,209.89
1144,20250909,10,4,4,120,17,7,197972.98,5.3,1517.26
1599,20250909,9,4,5,68,9,1,38434.62,1.4,667.23
361,20250910,2,3,4,26,2,1,33353.8,4.4,172.63
775,20250910,12,5,1,92,6,1,59747.73,2.5,311.34
865,20250910,7,4,4,36,2,2,29062.88,6.1,83.0
1844,20250910,1,3,3,21,1,0,16808.62,3.3,57.47
1884,20250910,6,5,1,82,4,3,178940.61,4.0,140.62
2036,20250910,12,5,3,36,0,2,24484.59,5.3,0.0
477,20250911,8,2,4,74,11,2,63819.83,7.0,462.07
1163,20250911,6,5,4,100,15,3,196869.87,6.2,886.85
1657,20250911,11,2,1,23,1,2,23814.23,3.8,54.35
1863,20250911,4,3,4,77,16,5,47318.08,5.6,741.49
2149,20250911,7,3,1,23,1,0,16442.69,3.5,85.92
650,20250912,9,2,2,73,5,3,38582.98,3.8,217.35
856,20250912,3,2,4,15,1,0,13866.68,5.8,69.42
1548,20250912,5,6,1,106,18,0,162900.25,2.6,889.71
297,20250913,2,4,4,99,19,1,117518.28,6.7,1457.85
780,20250913,3,3,5,75,5,1,71539.71,5.6,204.1
1007,20250913,5,3,3,71,4,1,108596.66,4.7,286.37
1158,20250913,5,5,4,37,6,1,53555.37,4.5,257.12
2319,20250913,5,3,5,48,3,0,70051.91,3.5,156.05
560,20250914,6,3,3,91,3,2,202798.72,2.0,282.11
882,20250914,10,5,3,29,4,1,53544.62,1.4,190.77
1150,20250914,8,4,4,83,25,2,68939.41,5.0,883.38
1465,20250914,8,4,2,101,4,2,85143.17,5.7,183.29
1856,20250914,4,6,4,49,17,3,32558.98,6.9,1285.16
1896,20250914,12,4,2,116,12,2,82320.04,3.3,758.46
146,20250915,5,5,2,88,6,2,126832.48,5.3,487.77
1310,20250915,11,4,5,113,6,3,128960.29,2.0,419.51
1314,20250915,3,4,1,33,4,0,31728.99,3.3,276.16
1552,20250915,3,1,1,28,2,1,26188.91,2.7,118.32
643,20250916,4,6,5,74,9,2,42397.9,4.0,635.08
835,20250916,7,5,5,79,5,2,62055.74,3.5,209.59
1127,20250916,2,5,2,99,5,1,125136.62,4.0,306.71
1401,20250916,12,6,5,105,14,2,76056.7,3.9,950.14
2150,20250916,11,4,4,32,5,2,33735.5,5.9,338.93
2377,20250916,5,5,2,71,4,1,110509.65,3.4,203.08
125,20250917,1,2,3,45,1,1,40816.14,3.6,89.85
151,20250917,8,2,4,45,9,2,41695.05,4.7,647.41
1347,20250917,6,4,4,98,12,1,207179.26,7.0,445.65
1560,20250917,3,4,1,94,3,0,87282.88,3.4,198.04
232,20250918,9,6,5,101,13,0,57709.28,4.8,898.06
610,20250918,10,5,2,102,6,7,187628.9,3.4,471.57
1042,20250918,1,6,5,24,6,1,20246.35,5.6,400.89
2153,20250918,2,5,1,72,9,3,83642.96,3.7,552.55
6,20250919,10,5,3,19,1,2,31808.7,3.2,73.98
37,20250919,8,1,5,120,11,1,110638.5,2.9,658.23
1292,20250919,8,6,2,43,6,1,38242.57,5.5,348.76
1706,20250919,6,2,4,77,11,3,170872.19,5.5,979.14
1247,20250920,8,1,3,17,1,0,15622.24,3.9,76.4
668,20250921,9,3,1,65,3,0,34532.78,3.9,162.58
1419,20250921,8,1,1,31,1,1,27659.87,3.3,40.81
1735,20250921,12,6,2,78,10,2,53396.83,3.1,787.6
2098,20250921,5,2,2,25,0,0,34755.44,4.1,0.0
2198,20250921,1,3,3,71,1,2,59245.6,2.8,55.36
2332,20250921,9,5,2,40,1,0,20274.03,2.6,89.7
1486,20250922,5,6,3,78,7,0,121059.01,4.5,579.4
1589,20250922,5,2,1,111,10,1,161431.87,2.6,696.94
427,20250923,5,2,2,117,4,4,176356.74,5.4,253.72
829,20250923,9,3,3,48,3,1,25978.18,3.3,236.26
1509,20250923,3,3,3,39,2,1,38210.9,3.9,79.09
1521,20250923,12,5,4,42,4,0,27931.64,6.6,348.26
1280,20250924,9,4,4,31,3,2,16267.51,4.8,218.83
1734,20250924,7,2,1,42,3,1,30850.84,1.6,272.55
1214,20250925,1,4,1,52,4,0,47728.71,3.2,160.78
1325,20250925,1,1,3,19,1,0,16573.43,5.1,68.94
492,20250926,7,6,3,120,19,1,91045.36,4.1,1356.01
504,20250926,8,3,2,59,7,0,50491.54,1.5,364.78
1023,20250926,8,6,4,120,28,4,103138.74,8.3,1308.27
2105,20250928,1,4,3,25,3,0,21936.46,2.8,162.54
921,20250929,2,6,3,119,15,2,138405.61,3.8,860.69
1658,20250930,7,4,2,21,1,1,16746.79,3.6,48.18
2390,20250930,8,1,2,75,4,1,63365.73,3.0,315.59
396,20251001,11,3,4,64,11,0,66633.0,3.4,411.71
558,20251001,6,5,1,52,3,0,114883.23,4.7,138.0
1245,20251001,12,4,4,95,12,2,63385.7,4.8,501.55
1408,20251001,2,5,2,81,6,1,101812.69,4.3,362.32
1898,20251001,10,5,4,117,17,4,205931.39,6.7,1195.08
1943,20251001,6,4,1,31,1,1,60714.34,3.1,49.67
2142,20251001,8,3,1,82,5,0,73144.16,4.2,361.38
2386,20251001,5,5,2,117,6,0,158148.29,2.9,478.11
1824,20251002,7,6,3,73,12,2,55657.94,5.7,497.43
781,20251003,3,4,5,93,2,4,89430.25,5.0,155.91
2001,20251003,5,6,3,109,8,2,149116.87,6.1,432.4
2227,20251003,1,2,3,73,5,1,60557.6,1.9,324.61
812,20251004,4,2,1,17,2,0,11142.9,2.8,144.38
1201,20251004,6,4,4,69,18,1,156282.69,3.8,691.52
1716,20251004,6,2,3,99,8,1,194716.17,3.2,541.79
1893,20251004,6,5,4,15,3,0,33046.33,4.7,194.87
2304,20251004,11,4,3,63,5,3,73270.18,4.1,437.44
1371,20251005,6,4,5,42,4,1,88975.38,2.9,378.73
1634,20251005,4,3,3,61,7,6,35379.25,4.3,608.27
1713,20251005,2,1,4,89,9,2,111028.38,6.5,685.35
517,20251006,8,4,4,118,17,4,100781.01,5.2,650.18
1141,20251006,9,2,5,78,2,1,40407.67,1.7,147.98
1792,20251006,5,6,2,45,7,0,66630.39,4.2,305.1
1815,20251007,9,2,5,62,4,0,33356.08,3.2,319.92
904,20251008,4,3,4,21,6,3,13062.43,8.6,374.73
2240,20251008,12,5,1,46,8,1,29317.46,4.9,504.84
375,20251009,7,2,3,73,7,2,57266.79,3.6,569.48
1004,20251009,12,6,4,80,22,2,55364.47,5.9,1939.8
1324,20251010,12,3,5,26,4,0,17113.43,3.8,188.27
1375,20251010,6,3,5,101,10,2,225294.77,3.9,360.07
1752,20251010,7,5,4,110,17,2,89440.31,5.2,1086.63
2091,20251010,3,1,3,26,5,0,23927.14,2.9,273.92
35,20251011,6,6,2,91,20,2,197566.66,5.3,701.37
565,20251011,9,2,3,61,4,0,34524.96,2.5,368.6
1912,20251011,11,3,4,79,17,3,82067.67,4.3,1468.17
1606,20251012,12,6,1,110,13,0,76582.93,3.8,499.77
1692,20251012,1,4,3,39,1,1,33910.01,3.0,89.16
358,20251013,8,1,4,101,15,3,85410.71,4.8,624.1
362,20251013,6,1,1,111,9,1,245319.7,4.2,440.95
389,20251013,1,5,1,85,6,2,67825.87,3.9,343.17
1389,20251013,12,1,3,63,0,0,40347.39,2.3,0.0
48,20251014,8,1,5,89,3,3,78609.89,3.4,259.69
2042,20251014,5,6,2,88,16,1,121056.69,4.5,1030.18
2300,20251014,1,6,1,84,8,0,70390.1,4.9,721.75
364,20251015,1,6,5,38,4,1,29762.19,6.0,264.51
579,20251015,4,3,3,103,12,7,60717.78,3.9,470.91
2061,20251015,2,5,2,56,5,1,63548.95,3.3,472.18
1304,20251016,11,1,1,75,2,2,85112.32,4.1,178.71
304,20251017,11,3,3,93,3,0,107206.92,4.1,118.67
828,20251017,5,1,1,111,6,0,165529.76,4.8,257.12
1384,20251017,10,6,1,85,11,2,137147.11,3.3,651.2
1557,20251017,7,5,4,39,9,0,31983.74,4.9,791.87
1632,20251017,7,5,4,39,4,5,30658.85,6.7,216.12
1878,20251017,10,2,1,111,5,5,209150.33,2.9,283.81
95,20251018,6,3,2,27,4,1,59069.6,3.0,312.77
740,20251018,6,6,1,50,3,0,103788.27,4.2,200.29
1471,20251018,1,4,4,54,8,0,43242.17,4.1,729.18
179,20251020,12,6,2,82,10,1,53726.93,6.0,603.57
220,20251021,12,4,4,37,5,0,27032.3,6.1,407.63
592,20251021,8,1,4,73,23,1,68827.59,4.6,1722.37
1037,20251021,4,6,5,18,6,0,10295.39,5.5,386.86
1315,20251021,9,2,3,16,3,0,8943.14,3.3,235.13
1428,20251021,7,4,5,49,5,1,37241.24,4.4,433.07
1826,20251021,3,4,5,119,9,0,112547.37,3.7,560.82
1206,20251022,2,2,1,55,2,3,68784.55,2.4,95.87
1732,20251022,12,2,1,88,7,1,58010.23,2.9,348.45
67,20251023,4,3,4,79,16,5,52687.95,5.0,1075.05
345,20251023,3,4,3,32,3,1,29093.51,2.1,284.23
2287,20251024,12,3,2,54,2,3,38647.34,4.7,181.46
1108,20251025,10,6,3,84,16,4,156257.19,6.9,562.68
1287,20251025,2,3,3,15,0,0,18330.11,2.4,0.0
2068,20251025,12,2,2,84,4,0,60789.48,5.2,179.99
202,20251026,3,1,5,67,4,1,68204.0,3.0,355.76
843,20251026,11,5,5,51,1,1,53240.64,2.6,67.29
1154,20251026,9,4,4,42,9,1,23610.15,3.5,726.78
1390,20251026,4,3,5,106,9,3,61362.86,3.0,790.6
1569,20251026,8,1,1,93,10,0,78679.89,4.2,743.25
840,20251027,1,6,4,28,8,0,23438.69,6.8,337.96
2114,20251027,11,6,5,76,10,0,83650.92,3.3,850.21
943,20251029,2,6,3,84,13,1,107297.34,3.1,1141.33
1708,20251029,11,3,4,53,8,1,53677.48,6.5,726.54
2101,20251029,9,1,2,87,6,1,50394.8,3.9,307.08
2164,20251029,3,5,1,38,3,0,37738.04,2.5,193.69
1507,20251030,9,5,3,80,5,2,42169.39,3.4,269.26
2113,20251030,2,2,3,104,10,0,133470.75,4.0,460.06
324,20251031,5,5,2,31,3,3,43902.07,3.4,239.78
529,20251031,3,2,2,37,6,0,38908.48,4.4,472.42
642,20251031,4,4,2,80,10,4,47862.61,4.3,771.81
1354,20251031,4,3,3,37,5,3,24207.06,3.8,349.71
1951,20251031,8,5,5,53,1,1,44514.2,3.6,77.59
2305,20251031,9,2,1,68,5,1,35786.65,2.8,206.28
153,20251101,3,5,2,99,8,0,104321.99,3.3,701.47
1170,20251101,3,1,5,40,5,0,41964.91,3.5,419.27
1948,20251101,2,1,2,70,7,0,89530.29,1.9,587.27
